server_id,datid,relid,s_from,s_to,t_from,t_to,dt_sec,relname,schemaname,d_total,d_delay,d_blk_read_t,d_blk_write_t,d_blks_read,d_blks_hit,d_blks_dirty,d_blks_written,d_wal_records,d_wal_fpi,d_wal_bytes,d_tuples_deleted,d_pages_scanned,d_pages_removed,d_recent_dead,d_tuples_frozen,d_vm_visible,d_vm_frozen,d_vm_visible_frozen,d_idx_passes,d_failsafe,d_missed_pages,d_missed_tuples
1,26479,2608,157,158,2026-04-26 11:29:58+03,2026-04-26 11:30:13+03,15.000000,pg_depend,pg_catalog,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,28343,2619,157,158,2026-04-26 11:29:58+03,2026-04-26 11:30:13+03,15.000000,pg_statistic,pg_catalog,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,26479,2619,157,158,2026-04-26 11:29:58+03,2026-04-26 11:30:13+03,15.000000,pg_statistic,pg_catalog,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,26479,28045,157,158,2026-04-26 11:29:58+03,2026-04-26 11:30:13+03,15.000000,pgbench_accounts,public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,28343,29909,157,158,2026-04-26 11:29:58+03,2026-04-26 11:30:13+03,15.000000,pgbench_accounts,public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,26479,28049,157,158,2026-04-26 11:29:58+03,2026-04-26 11:30:13+03,15.000000,pgbench_branches,public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,28343,29913,157,158,2026-04-26 11:29:58+03,2026-04-26 11:30:13+03,15.000000,pgbench_branches,public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,28343,29902,157,158,2026-04-26 11:29:58+03,2026-04-26 11:30:13+03,15.000000,pgbench_history,public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,26479,28038,157,158,2026-04-26 11:29:58+03,2026-04-26 11:30:13+03,15.000000,pgbench_history,public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,26479,28041,157,158,2026-04-26 11:29:58+03,2026-04-26 11:30:13+03,15.000000,pgbench_tellers,public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,28343,29905,157,158,2026-04-26 11:29:58+03,2026-04-26 11:30:13+03,15.000000,pgbench_tellers,public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,28343,29013,157,158,2026-04-26 11:29:58+03,2026-04-26 11:30:13+03,15.000000,sample_stat_indexes,public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,26479,27149,157,158,2026-04-26 11:29:58+03,2026-04-26 11:30:13+03,15.000000,sample_stat_indexes,public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,28343,28761,157,158,2026-04-26 11:29:58+03,2026-04-26 11:30:13+03,15.000000,sample_stat_io,public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,26479,27063,157,158,2026-04-26 11:29:58+03,2026-04-26 11:30:13+03,15.000000,sample_stat_tables,public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,28343,28927,157,158,2026-04-26 11:29:58+03,2026-04-26 11:30:13+03,15.000000,sample_stat_tables,public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,28343,28969,157,158,2026-04-26 11:29:58+03,2026-04-26 11:30:13+03,15.000000,sample_stat_tables_total,public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,28343,29489,157,158,2026-04-26 11:29:58+03,2026-04-26 11:30:13+03,15.000000,sample_stat_vacuum_indexes,public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,28343,29467,157,158,2026-04-26 11:29:58+03,2026-04-26 11:30:13+03,15.000000,sample_stat_vacuum_tables,public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,28343,29092,157,158,2026-04-26 11:29:58+03,2026-04-26 11:30:13+03,15.000000,sample_statements,public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,28343,29072,157,158,2026-04-26 11:29:58+03,2026-04-26 11:30:13+03,15.000000,stmt_list,public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,28343,28910,157,158,2026-04-26 11:29:58+03,2026-04-26 11:30:13+03,15.000000,tables_list,public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,26479,27046,157,158,2026-04-26 11:29:58+03,2026-04-26 11:30:13+03,15.000000,tables_list,public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,28343,31343,158,159,2026-04-26 11:30:13+03,2026-04-26 11:30:29+03,16.000000,evs_delete_index_window_labeled,public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,28343,31338,158,159,2026-04-26 11:30:13+03,2026-04-26 11:30:29+03,16.000000,evs_delete_window_labeled,public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,28343,31352,158,159,2026-04-26 11:30:13+03,2026-04-26 11:30:29+03,16.000000,evs_index_window,public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,28343,31279,158,159,2026-04-26 11:30:13+03,2026-04-26 11:30:29+03,16.000000,evs_window,public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,28343,31358,158,159,2026-04-26 11:30:13+03,2026-04-26 11:30:29+03,16.000000,evs_window_with_indexes,public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,28343,31285,158,159,2026-04-26 11:30:13+03,2026-04-26 11:30:29+03,16.000000,evs_workload_profile,public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,28343,28990,158,159,2026-04-26 11:30:13+03,2026-04-26 11:30:29+03,16.000000,indexes_list,public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,26479,27126,158,159,2026-04-26 11:30:13+03,2026-04-26 11:30:29+03,16.000000,indexes_list,public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,28343,29388,158,159,2026-04-26 11:30:13+03,2026-04-26 11:30:29+03,16.000000,last_extension_versions,public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,28343,29697,158,159,2026-04-26 11:30:13+03,2026-04-26 11:30:29+03,16.000000,last_stat_activity_count_srv1,public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,26479,27779,158,159,2026-04-26 11:30:13+03,2026-04-26 11:30:29+03,16.000000,last_stat_indexes_srv1,public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,28343,29643,158,159,2026-04-26 11:30:13+03,2026-04-26 11:30:29+03,16.000000,last_stat_indexes_srv1,public,16.084999999999127,12.580000000001746,0.01612500000000061,0,1,577,0,0,254,1,33892,1771,177,0,0,0,177,0,136,1,0,0,0
1,26479,26914,158,159,2026-04-26 11:30:13+03,2026-04-26 11:30:29+03,16.000000,last_stat_io,public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,28343,28778,158,159,2026-04-26 11:30:13+03,2026-04-26 11:30:29+03,16.000000,last_stat_io,public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,26479,27701,158,159,2026-04-26 11:30:13+03,2026-04-26 11:30:29+03,16.000000,last_stat_statements_srv1,public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,28343,29565,158,159,2026-04-26 11:30:13+03,2026-04-26 11:30:29+03,16.000000,last_stat_statements_srv1,public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,26479,27761,158,159,2026-04-26 11:30:13+03,2026-04-26 11:30:29+03,16.000000,last_stat_tables_srv1,public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,28343,29625,158,159,2026-04-26 11:30:13+03,2026-04-26 11:30:29+03,16.000000,last_stat_tables_srv1,public,15.248999999999796,12.059999999999945,0.01687500000000064,0,2,585,0,0,271,1,32638,1416,187,0,0,0,187,0,150,1,0,0,0
1,26479,1249,158,159,2026-04-26 11:30:13+03,2026-04-26 11:30:29+03,16.000000,pg_attribute,pg_catalog,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,28343,1249,158,159,2026-04-26 11:30:13+03,2026-04-26 11:30:29+03,16.000000,pg_attribute,pg_catalog,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,26479,1259,158,159,2026-04-26 11:30:13+03,2026-04-26 11:30:29+03,16.000000,pg_class,pg_catalog,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,28343,2608,158,159,2026-04-26 11:30:13+03,2026-04-26 11:30:29+03,16.000000,pg_depend,pg_catalog,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,26479,2608,158,159,2026-04-26 11:30:13+03,2026-04-26 11:30:29+03,16.000000,pg_depend,pg_catalog,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,28343,2619,158,159,2026-04-26 11:30:13+03,2026-04-26 11:30:29+03,16.000000,pg_statistic,pg_catalog,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,26479,2619,158,159,2026-04-26 11:30:13+03,2026-04-26 11:30:29+03,16.000000,pg_statistic,pg_catalog,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,26479,28045,158,159,2026-04-26 11:30:13+03,2026-04-26 11:30:29+03,16.000000,pgbench_accounts,public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,28343,29909,158,159,2026-04-26 11:30:13+03,2026-04-26 11:30:29+03,16.000000,pgbench_accounts,public,23203.02900000001,18706.62000000033,29.805849999999964,661.9171240000001,107747,97072,77519,76991,140052,77520,634809294,0,96953,0,0,964569,77479,0,77471,1,0,0,0
1,26479,28049,158,159,2026-04-26 11:30:13+03,2026-04-26 11:30:29+03,16.000000,pgbench_branches,public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,28343,29913,158,159,2026-04-26 11:30:13+03,2026-04-26 11:30:29+03,16.000000,pgbench_branches,public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,28343,29902,158,159,2026-04-26 11:30:13+03,2026-04-26 11:30:29+03,16.000000,pgbench_history,public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,26479,28038,158,159,2026-04-26 11:30:13+03,2026-04-26 11:30:29+03,16.000000,pgbench_history,public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,26479,28041,158,159,2026-04-26 11:30:13+03,2026-04-26 11:30:29+03,16.000000,pgbench_tellers,public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,28343,29905,158,159,2026-04-26 11:30:13+03,2026-04-26 11:30:29+03,16.000000,pgbench_tellers,public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,28343,29013,158,159,2026-04-26 11:30:13+03,2026-04-26 11:30:29+03,16.000000,sample_stat_indexes,public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,26479,27149,158,159,2026-04-26 11:30:13+03,2026-04-26 11:30:29+03,16.000000,sample_stat_indexes,public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,28343,28761,158,159,2026-04-26 11:30:13+03,2026-04-26 11:30:29+03,16.000000,sample_stat_io,public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,26479,27063,158,159,2026-04-26 11:30:13+03,2026-04-26 11:30:29+03,16.000000,sample_stat_tables,public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,28343,28927,158,159,2026-04-26 11:30:13+03,2026-04-26 11:30:29+03,16.000000,sample_stat_tables,public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,28343,28969,158,159,2026-04-26 11:30:13+03,2026-04-26 11:30:29+03,16.000000,sample_stat_tables_total,public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,28343,29489,158,159,2026-04-26 11:30:13+03,2026-04-26 11:30:29+03,16.000000,sample_stat_vacuum_indexes,public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,28343,29467,158,159,2026-04-26 11:30:13+03,2026-04-26 11:30:29+03,16.000000,sample_stat_vacuum_tables,public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,28343,29092,158,159,2026-04-26 11:30:13+03,2026-04-26 11:30:29+03,16.000000,sample_statements,public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,28343,29072,158,159,2026-04-26 11:30:13+03,2026-04-26 11:30:29+03,16.000000,stmt_list,public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,28343,28910,158,159,2026-04-26 11:30:13+03,2026-04-26 11:30:29+03,16.000000,tables_list,public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,26479,27046,158,159,2026-04-26 11:30:13+03,2026-04-26 11:30:29+03,16.000000,tables_list,public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,28343,31343,159,160,2026-04-26 11:30:29+03,2026-04-26 11:30:45+03,16.000000,evs_delete_index_window_labeled,public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,28343,31338,159,160,2026-04-26 11:30:29+03,2026-04-26 11:30:45+03,16.000000,evs_delete_window_labeled,public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,28343,31352,159,160,2026-04-26 11:30:29+03,2026-04-26 11:30:45+03,16.000000,evs_index_window,public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,28343,31279,159,160,2026-04-26 11:30:29+03,2026-04-26 11:30:45+03,16.000000,evs_window,public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,28343,31358,159,160,2026-04-26 11:30:29+03,2026-04-26 11:30:45+03,16.000000,evs_window_with_indexes,public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,28343,31285,159,160,2026-04-26 11:30:29+03,2026-04-26 11:30:45+03,16.000000,evs_workload_profile,public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,28343,28990,159,160,2026-04-26 11:30:29+03,2026-04-26 11:30:45+03,16.000000,indexes_list,public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,26479,27126,159,160,2026-04-26 11:30:29+03,2026-04-26 11:30:45+03,16.000000,indexes_list,public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,28343,29388,159,160,2026-04-26 11:30:29+03,2026-04-26 11:30:45+03,16.000000,last_extension_versions,public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,28343,29697,159,160,2026-04-26 11:30:29+03,2026-04-26 11:30:45+03,16.000000,last_stat_activity_count_srv1,public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,26479,27779,159,160,2026-04-26 11:30:29+03,2026-04-26 11:30:45+03,16.000000,last_stat_indexes_srv1,public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,28343,29643,159,160,2026-04-26 11:30:29+03,2026-04-26 11:30:45+03,16.000000,last_stat_indexes_srv1,public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,26479,26914,159,160,2026-04-26 11:30:29+03,2026-04-26 11:30:45+03,16.000000,last_stat_io,public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,28343,28778,159,160,2026-04-26 11:30:29+03,2026-04-26 11:30:45+03,16.000000,last_stat_io,public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,26479,27701,159,160,2026-04-26 11:30:29+03,2026-04-26 11:30:45+03,16.000000,last_stat_statements_srv1,public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,28343,29565,159,160,2026-04-26 11:30:29+03,2026-04-26 11:30:45+03,16.000000,last_stat_statements_srv1,public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,26479,27761,159,160,2026-04-26 11:30:29+03,2026-04-26 11:30:45+03,16.000000,last_stat_tables_srv1,public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,28343,29625,159,160,2026-04-26 11:30:29+03,2026-04-26 11:30:45+03,16.000000,last_stat_tables_srv1,public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,26479,1249,159,160,2026-04-26 11:30:29+03,2026-04-26 11:30:45+03,16.000000,pg_attribute,pg_catalog,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,28343,1249,159,160,2026-04-26 11:30:29+03,2026-04-26 11:30:45+03,16.000000,pg_attribute,pg_catalog,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,26479,1259,159,160,2026-04-26 11:30:29+03,2026-04-26 11:30:45+03,16.000000,pg_class,pg_catalog,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,28343,2608,159,160,2026-04-26 11:30:29+03,2026-04-26 11:30:45+03,16.000000,pg_depend,pg_catalog,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,26479,2608,159,160,2026-04-26 11:30:29+03,2026-04-26 11:30:45+03,16.000000,pg_depend,pg_catalog,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,28343,2619,159,160,2026-04-26 11:30:29+03,2026-04-26 11:30:45+03,16.000000,pg_statistic,pg_catalog,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,26479,2619,159,160,2026-04-26 11:30:29+03,2026-04-26 11:30:45+03,16.000000,pg_statistic,pg_catalog,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,26479,28045,159,160,2026-04-26 11:30:29+03,2026-04-26 11:30:45+03,16.000000,pgbench_accounts,public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,28343,29909,159,160,2026-04-26 11:30:29+03,2026-04-26 11:30:45+03,16.000000,pgbench_accounts,public,10356.687999999995,8219.710000000283,24.109354000000053,374.64735500000006,88925,88892,27376,27255,37923,10563,88923991,0,88863,0,0,644221,27359,0,10561,0,0,0,0
1,26479,28049,159,160,2026-04-26 11:30:29+03,2026-04-26 11:30:45+03,16.000000,pgbench_branches,public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,28343,29913,159,160,2026-04-26 11:30:29+03,2026-04-26 11:30:45+03,16.000000,pgbench_branches,public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,28343,29902,159,160,2026-04-26 11:30:29+03,2026-04-26 11:30:45+03,16.000000,pgbench_history,public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,26479,28038,159,160,2026-04-26 11:30:29+03,2026-04-26 11:30:45+03,16.000000,pgbench_history,public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,26479,28041,159,160,2026-04-26 11:30:29+03,2026-04-26 11:30:45+03,16.000000,pgbench_tellers,public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,28343,29905,159,160,2026-04-26 11:30:29+03,2026-04-26 11:30:45+03,16.000000,pgbench_tellers,public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,28343,29013,159,160,2026-04-26 11:30:29+03,2026-04-26 11:30:45+03,16.000000,sample_stat_indexes,public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,26479,27149,159,160,2026-04-26 11:30:29+03,2026-04-26 11:30:45+03,16.000000,sample_stat_indexes,public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,28343,28761,159,160,2026-04-26 11:30:29+03,2026-04-26 11:30:45+03,16.000000,sample_stat_io,public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,26479,27063,159,160,2026-04-26 11:30:29+03,2026-04-26 11:30:45+03,16.000000,sample_stat_tables,public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,28343,28927,159,160,2026-04-26 11:30:29+03,2026-04-26 11:30:45+03,16.000000,sample_stat_tables,public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,28343,28969,159,160,2026-04-26 11:30:29+03,2026-04-26 11:30:45+03,16.000000,sample_stat_tables_total,public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,28343,29489,159,160,2026-04-26 11:30:29+03,2026-04-26 11:30:45+03,16.000000,sample_stat_vacuum_indexes,public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,28343,29467,159,160,2026-04-26 11:30:29+03,2026-04-26 11:30:45+03,16.000000,sample_stat_vacuum_tables,public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,28343,29092,159,160,2026-04-26 11:30:29+03,2026-04-26 11:30:45+03,16.000000,sample_statements,public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,28343,29072,159,160,2026-04-26 11:30:29+03,2026-04-26 11:30:45+03,16.000000,stmt_list,public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,28343,28910,159,160,2026-04-26 11:30:29+03,2026-04-26 11:30:45+03,16.000000,tables_list,public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,26479,27046,159,160,2026-04-26 11:30:29+03,2026-04-26 11:30:45+03,16.000000,tables_list,public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,28343,31343,160,161,2026-04-26 11:30:45+03,2026-04-26 11:30:57+03,12.000000,evs_delete_index_window_labeled,public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,28343,31338,160,161,2026-04-26 11:30:45+03,2026-04-26 11:30:57+03,12.000000,evs_delete_window_labeled,public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,28343,31352,160,161,2026-04-26 11:30:45+03,2026-04-26 11:30:57+03,12.000000,evs_index_window,public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,28343,31279,160,161,2026-04-26 11:30:45+03,2026-04-26 11:30:57+03,12.000000,evs_window,public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,28343,31358,160,161,2026-04-26 11:30:45+03,2026-04-26 11:30:57+03,12.000000,evs_window_with_indexes,public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,28343,31285,160,161,2026-04-26 11:30:45+03,2026-04-26 11:30:57+03,12.000000,evs_workload_profile,public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,28343,28990,160,161,2026-04-26 11:30:45+03,2026-04-26 11:30:57+03,12.000000,indexes_list,public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,26479,27126,160,161,2026-04-26 11:30:45+03,2026-04-26 11:30:57+03,12.000000,indexes_list,public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,28343,29388,160,161,2026-04-26 11:30:45+03,2026-04-26 11:30:57+03,12.000000,last_extension_versions,public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,28343,29697,160,161,2026-04-26 11:30:45+03,2026-04-26 11:30:57+03,12.000000,last_stat_activity_count_srv1,public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,26479,27779,160,161,2026-04-26 11:30:45+03,2026-04-26 11:30:57+03,12.000000,last_stat_indexes_srv1,public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,28343,29643,160,161,2026-04-26 11:30:45+03,2026-04-26 11:30:57+03,12.000000,last_stat_indexes_srv1,public,53.33499999999913,44.06999999999971,0.32566699999999926,0.41195300000000046,190,391,183,137,257,1,34068,1772,178,0,0,0,178,0,135,1,0,0,0
1,26479,26914,160,161,2026-04-26 11:30:45+03,2026-04-26 11:30:57+03,12.000000,last_stat_io,public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,28343,28778,160,161,2026-04-26 11:30:45+03,2026-04-26 11:30:57+03,12.000000,last_stat_io,public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,26479,27701,160,161,2026-04-26 11:30:45+03,2026-04-26 11:30:57+03,12.000000,last_stat_statements_srv1,public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,28343,29565,160,161,2026-04-26 11:30:45+03,2026-04-26 11:30:57+03,12.000000,last_stat_statements_srv1,public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,26479,27761,160,161,2026-04-26 11:30:45+03,2026-04-26 11:30:57+03,12.000000,last_stat_tables_srv1,public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
