server_id,datid,relid,s_from,s_to,t_from,t_to,dt_sec,relname,schemaname,d_total,d_delay,d_blk_read_t,d_blk_write_t,d_blks_read,d_blks_hit,d_blks_dirty,d_blks_written,d_wal_records,d_wal_fpi,d_wal_bytes,d_tuples_deleted,d_pages_scanned,d_pages_removed,d_recent_dead,d_tuples_frozen,d_vm_visible,d_vm_frozen,d_vm_visible_frozen,d_idx_passes,d_failsafe,d_missed_pages,d_missed_tuples,pattern
1,26479,28045,20,21,2026-04-26 01:52:18+03,2026-04-26 01:52:33+03,15.000000,pgbench_accounts,public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,chunked
1,26479,28049,20,21,2026-04-26 01:52:18+03,2026-04-26 01:52:33+03,15.000000,pgbench_branches,public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,chunked
1,26479,28038,20,21,2026-04-26 01:52:18+03,2026-04-26 01:52:33+03,15.000000,pgbench_history,public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,chunked
1,26479,28041,20,21,2026-04-26 01:52:18+03,2026-04-26 01:52:33+03,15.000000,pgbench_tellers,public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,chunked
1,26479,27149,20,21,2026-04-26 01:52:18+03,2026-04-26 01:52:33+03,15.000000,sample_stat_indexes,public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,chunked
1,26479,27063,20,21,2026-04-26 01:52:18+03,2026-04-26 01:52:33+03,15.000000,sample_stat_tables,public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,chunked
1,26479,27046,20,21,2026-04-26 01:52:18+03,2026-04-26 01:52:33+03,15.000000,tables_list,public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,chunked
1,26479,27126,21,22,2026-04-26 01:52:33+03,2026-04-26 01:52:48+03,15.000000,indexes_list,public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,chunked
1,26479,27779,21,22,2026-04-26 01:52:33+03,2026-04-26 01:52:48+03,15.000000,last_stat_indexes_srv1,public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,chunked
1,26479,26914,21,22,2026-04-26 01:52:33+03,2026-04-26 01:52:48+03,15.000000,last_stat_io,public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,chunked
1,26479,27701,21,22,2026-04-26 01:52:33+03,2026-04-26 01:52:48+03,15.000000,last_stat_statements_srv1,public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,chunked
1,26479,27761,21,22,2026-04-26 01:52:33+03,2026-04-26 01:52:48+03,15.000000,last_stat_tables_srv1,public,113.30799999999999,97.69999999999996,0.21620700000000004,0.37371299999999996,207,446,205,134,345,205,582830,909,203,0,0,347,203,0,203,1,0,0,0,chunked
1,26479,1249,21,22,2026-04-26 01:52:33+03,2026-04-26 01:52:48+03,15.000000,pg_attribute,pg_catalog,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,chunked
1,26479,1259,21,22,2026-04-26 01:52:33+03,2026-04-26 01:52:48+03,15.000000,pg_class,pg_catalog,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,chunked
1,26479,2608,21,22,2026-04-26 01:52:33+03,2026-04-26 01:52:48+03,15.000000,pg_depend,pg_catalog,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,chunked
1,26479,2619,21,22,2026-04-26 01:52:33+03,2026-04-26 01:52:48+03,15.000000,pg_statistic,pg_catalog,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,chunked
1,26479,28045,21,22,2026-04-26 01:52:33+03,2026-04-26 01:52:48+03,15.000000,pgbench_accounts,public,19090.488999999994,15467.82000000049,16.000027999999986,732.746092,85834,69544,64647,64570,76490,45248,125448852,161797,55297,0,780308,30689,22975,0,22975,1,0,0,0,chunked
1,26479,28049,21,22,2026-04-26 01:52:33+03,2026-04-26 01:52:48+03,15.000000,pgbench_branches,public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,chunked
1,26479,28038,21,22,2026-04-26 01:52:33+03,2026-04-26 01:52:48+03,15.000000,pgbench_history,public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,chunked
1,26479,28041,21,22,2026-04-26 01:52:33+03,2026-04-26 01:52:48+03,15.000000,pgbench_tellers,public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,chunked
1,26479,27149,21,22,2026-04-26 01:52:33+03,2026-04-26 01:52:48+03,15.000000,sample_stat_indexes,public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,chunked
1,26479,27063,21,22,2026-04-26 01:52:33+03,2026-04-26 01:52:48+03,15.000000,sample_stat_tables,public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,chunked
1,26479,27046,21,22,2026-04-26 01:52:33+03,2026-04-26 01:52:48+03,15.000000,tables_list,public,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,chunked
